smiles,Serine_threonine-protein_kinase_mTOR
Oc1cccc(-c2nc(N3CCOCC3)c3[nH]cc(C4CCN(Cc5ccc(F)cc5)CC4)c3n2)c1,0.0
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3ccc(F)c(CN4CCN(C)CC4)c3)nc2n1,1.0
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3ccc(F)c(CN4CCNCC4)c3)nc2n1,1.0
CC1COCCN1c1nc(-c2c(F)ncc3[nH]ccc23)cc2c1ncn2C,0.0
CC1COCCN1c1nc(-c2cncc3[nH]ccc23)cc2c1ncn2C,0.0
CC1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N4CCN(C)CC4)cc3)cc2)nc(N2CCOCC2C)n1,1.0
CN1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,1.0
CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CC1,1.0
CC1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1,1.0
CN(C)CCn1cc(-c2cccc(O)c2)c2c(N)ncnc21,0.0
CC(C)n1cc(-c2cccc(O)c2)c2c(N)ncnc21,0.0
CSc1c(-c2ccncc2)nc(-c2ccc(NC(=O)Nc3ccc(C(N)=O)cc3)cc2)nc1N1CCOCC1,1.0
CSc1c(-c2ccncc2)nc(-c2ccc(NC(=O)Nc3ccccc3)cc2)nc1N1CCOCC1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(C4CCN(C)CC4)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(C4CCN(C)CC4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2COC2)c(=O)n4C)c(F)n1,0.0
CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2COC2)c(=O)n4C)cn1,0.0
CCc1ncnc(-c2ccc(C(=O)NCC3CCCN(C)C3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N(C)CC3CCCN(C)C3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
O=C1OCC(Cc2ccccc2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1,1.0
O=C1OCC(Cc2ccccc2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1,1.0
CCCP(=O)(Cc1cccc(Nc2cc(-c3ccccc3OC)ncn2)c1)OCC,0.0
CCOP(=O)(CC)Cc1cccc(Nc2cc(-c3ccccc3OC)ncn2)c1,0.0
COc1ccc(-c2ccc3c(N4CCOCC4C)nc(N4CCNC(=O)C4)nc3n2)cc1CO,1.0
COc1ccc(-c2ccc3c(N4CCOCC4C)nc(N4CCNC(=O)C4C)nc3n2)cc1CO,1.0
CCc1ncnc(-c2ccc(C3CC3)nc2)c1C#Cc1ccc(N)nc1,1.0
Cc1ncnc(-c2ccc(C3CC3)nc2)c1C#Cc1ccc(N)nc1,1.0
COc1ncc(-c2cc3c(C)nc(N)cc3n(C3CCC(O)CC3)c2=O)cc1NS(=O)(=O)c1ccc(F)cc1F,1.0
COc1ncc(-c2cc3c(C)nc(N)cc3n(C3CCC(OCCO)CC3)c2=O)cc1NS(=O)(=O)c1ccc(F)cc1F,1.0
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cnn(C)c4)c(F)c3)c2C1=O,1.0
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cnn(C)c4)cc3)c2C1=O,1.0
CC1CN(c2cc(=O)c3ccc4ccccc4c3o2)CCO1,0.0
O=c1cc(N2CCOCC2)oc2c1ccc1ccccc12,0.0
COC1CCC(N2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1,1.0
CC(C)(O)c1ccc(-c2cnc3c(n2)N(C2CCC(O)CC2)C(=O)CN3)cn1,1.0
N#CCN1CCC(n2c(=O)cnc3cnc4ccc(-c5cnc6ccccc6c5)cc4c32)CC1,1.0
N#CCN1CCC(n2c(=O)cnc3cnc4cc(F)c(-c5cnc6ccccc6c5)cc4c32)CC1,1.0
COCC1OC(=O)C(=CN2CCN(C)CC2)C2=C(O)C(=O)C3=C(C(OC(C)=O)CC4(C)C(O)CCC34)C21C,1.0
COCC1OC(=O)C(=CN2CCN(CCCN(C)C)CC2)C2=C(O)C(=O)C3=C(C(OC(C)=O)CC4(C)C(O)CCC34)C21C,1.0
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OC)nn4)c(F)c3)c2C1=O,1.0
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OC)nn4)cc3)c2C1=O,1.0
CCc1ncnc(-c2ccc(C(=O)N3CC4CNCC4C3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CC4CN(C(=O)OC(C)(C)C)CC4C3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCN(S(N)(=O)=O)CC3)nc21,0.0
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCN(S(C)(=O)=O)CC3)nc21,0.0
Cc1nc(N)nc(-c2cccnc2Nc2cnc(Cl)c(NS(=O)(=O)N3CCOCC3)c2)n1,1.0
COc1cnc(Nc2cnc(Cl)c(NS(=O)(=O)N3CCOCC3)c2)c(-c2nc(C)nc(N)n2)c1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CC4CCCO4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1C,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CC4CCCO4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
Cn1c(=O)n(C2CCCOC2)c2c3cc(-c4ccc(OCCCN5CCCC5)nc4)c(F)cc3ncc21,0.0
Cn1c(=O)n(C2CCCOC2)c2c3cc(-c4ccc(OCCCN5CCCC5)nc4)ccc3ncc21,1.0
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3ccn(C)c(=O)c3)nc2n1,1.0
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3cc[nH]c(=O)c3)nc2n1,1.0
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3c(n2)C(C)(C)OC3=O)cc1,1.0
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3C)c3c(n2)C(C)(C)OC3=O)cc1,1.0
COc1ccc(-c2nn(C3CNC3)c3ncnc(N)c23)cc1O,0.0
Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CNC1,0.0
COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5ccncc5)cc4)nc32)CC1,1.0
CCOC(=O)N1CCC(n2ncc3c(N4CCOCC4C)nc(-c4ccc(NC(=O)Nc5ccncc5)cc4)nc32)CC1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC4(CC3)CN(C(=O)OC(C)(C)C)CCO4)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC4(CC3)CNCCO4)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CC(C)n1nc(-c2cnc3ccccc3c2)c2c(N)ncnc21,0.0
CC(C)n1nc(-c2cc3ccccc3nc2Cl)c2c(N)ncnc21,0.0
Cc1ncnc(N2CC[S+](O)CC2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CC[S+](O)CC2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCN(C)C(=O)C2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCNC(=O)C2)c1C#Cc1ccc(N)nc1,1.0
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4C)n2)CCN(c2ccnc(C)n2)C3)cc1,1.0
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4C)n2)CCN(c2cc(C)ncn2)C3)cc1,1.0
CC(C)N1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(C5CCOCC5)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,1.0
CN1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(C5CCOCC5)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,1.0
CS(=O)(=O)N1CCN(Cc2cc3c(N4CCOCC4)nc(-c4cnc(N)nc4)c(Cl)n3n2)CC1,0.0
CS(=O)(=O)N1CCN(Cc2cc3c(N4CCOCC4)nc(-c4cnc(N)nc4)cn3n2)CC1,0.0
Cc1ncnc(N2CCn3c(C)cnc3C2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCn3c(C)cnc3C2)c1C#Cc1ccc(N)nc1,1.0
COc1ncc(-c2ccc3nccc(-c4ccc(CN(C)C)cc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,1.0
COc1ncc(-c2ccc3nccc(-c4ccc(CN(C)CCO)cc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,1.0
CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4cc(C)nc(C)n4)cc3)c2C1=O,1.0
CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4ccncn4)cc3)c2C1=O,1.0
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4ccc(NC(=O)NC5CC5)cc4)nc(N4CC5CCC(C4)O5)c3s2)CC1,1.0
CN1CCN(Cc2cc3nc(-c4ccc(NC(=O)NC5CC5)cc4)nc(N4CC5CCC(C4)O5)c3s2)CC1,1.0
CSc1c(-c2cccnc2)nc(-c2ccc(NC(=O)Nc3ccc(NS(C)(=O)=O)cc3)cc2)nc1N1CCOCC1,1.0
CSc1c(-c2cccnc2)nc(-c2ccc(NC(=O)Nc3ccccc3)cc2)nc1N1CCOCC1,1.0
COc1ncccc1-c1nc2c(C)nc(N)nc2n(C(C)C)c1=O,0.0
COc1ccc(-c2nc3c(C)nc(N)nc3n(C(C)C)c2=O)cn1,1.0
CN1CCN(Cc2cc3nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc(N4CC5CCC(C4)O5)c3s2)CC1,1.0
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc(N4CC5CCC(C4)O5)c3s2)CC1,1.0
CSc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCN(C)CC4)nc3)cc2)nc1N1CCOCC1,1.0
CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc(N4CCN(C)CC4)nc3)cc2)nc1N1CCOCC1,1.0
CCC(=O)N1CCN(c2ccc(N3C(=O)NCc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,1.0
CCC(=O)N1CCN(c2ccc(N3C(=O)N(C)Cc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,1.0
CCc1ncnc(N2CCc3ccccc3C2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCc3cc(OC)c(OC)cc3C2)c1C#Cc1ccc(N)nc1,1.0
Cn1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4cccs4)cc3)nc21,1.0
CCn1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4cccs4)cc3)nc21,1.0
CCN1CC(C)(C)Oc2nc(N3CCOCC3C)nc(-c3ccc(NC(=O)Nc4cnccn4)c(F)c3)c2C1=O,1.0
CCN1CC(C)(C)Oc2nc(N3CCOCC3C)nc(-c3ccc(NC(=O)Nc4cnc(C)cn4)c(F)c3)c2C1=O,1.0
CC(C)n1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,0.0
Cn1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,0.0
CN1CCN(c2ccc(Nc3ncc4cc(Oc5ccc(F)cc5F)c(=O)n(C)c4n3)cc2)CC1,0.0
CN1CCN(c2ccc(Nc3ncc4cc(Oc5c(Cl)cccc5Cl)c(=O)n(C)c4n3)cc2)CC1,0.0
COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc32)CC1,1.0
COC(=O)N1CCC(n2ncc3c(N4CCOC(C)C4)nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc32)CC1,1.0
O=C(Cn1cnc2cc3c(cc2c1=O)OCCO3)c1cccc(Br)c1,0.0
O=C(Cn1cnc2cc3c(cc2c1=O)OCCO3)c1ccc(Br)cc1,0.0
CCc1ncnc(-c2ccc(C(=O)N3CC4CCN(C(=O)OC(C)(C)C)C4C3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CC4CCNC4C3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CN(C)C(=O)C1CCN(c2ccnc3c2c(C=C2Oc4ccc(NC(=O)Nc5cccnc5)cc4C2=O)cn3C)CC1,1.0
CCN(CC)C(=O)C1CCN(c2ccnc3c2c(C=C2Oc4ccc(NC(=O)Nc5cccnc5)cc4C2=O)cn3C)CC1,1.0
COc1ccc2[nH]c(-c3c(C)nn(C)c3C)c(C=C3Oc4ccc(NC(=O)Nc5ccc(C(=O)N(C)CCN(C)C)cc5)cc4C3=O)c2c1,1.0
COc1cc(F)c2[nH]c(-c3c(C)nn(C)c3C)c(C=C3Oc4ccc(NC(=O)Nc5ccc(C(=O)N(C)CCN(C)C)cc5)cc4C3=O)c2c1,1.0
Oc1cccc(-c2nc(N3CCOCC3)c3cccnc3n2)c1,1.0
OCc1cccc(-c2nc(N3CCOCC3)c3cccnc3n2)c1,1.0
Cc1ccc(-n2c(=O)n(C)c3cnc4ccc(-c5ccncc5)cc4c32)cc1,1.0
COc1ccc(-n2c(=O)n(C)c3cnc4ccc(-c5ccncc5)cc4c32)cc1,1.0
COc1cc(C=NNc2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc(OC)c1O,1.0
COc1cc(C=NNc2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc(OC)c1OC,0.0
CN(Cc1cccnc1)C(=O)C1CCN(c2ccnc3c2c(C=C2Oc4ccc(NC(=O)Nc5cccnc5)cc4C2=O)cn3C)CC1,1.0
Cn1cc(C=C2Oc3ccc(NC(=O)Nc4cccnc4)cc3C2=O)c2c(N3CCC(C(=O)NCc4cccnc4)CC3)ccnc21,1.0
Cc1nc(N)nc(-c2cccnc2Nc2cccc3[nH]ccc23)n1,0.0
Cc1cnc(Nc2cccc3[nH]ccc23)c(-c2nc(C)nc(N)n2)c1,0.0
CCN1CC(C)(C)Oc2nc(N3CCOCC3C)nc(-c3ccc(NC(=O)Nc4ccc(N5CCN(C)CC5)nc4)c(F)c3)c2C1=O,1.0
CCN1CC(C)(C)Oc2nc(N3CCOCC3C)nc(-c3ccc(NC(=O)Nc4ccc(N5CCN(C)CC5)nc4)cc3)c2C1=O,1.0
c1ccc(-c2nc3c(N4CCOCC4)nc(N4CCOCC4)nc3[nH]2)nc1,1.0
CC1COCCN1c1nc(N2CCOCC2C)c2nc(-c3ccccn3)[nH]c2n1,1.0
O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)c3ccn(CCN4CCNCC4)c3n2)cc1,1.0
CN1CCN(CCn2ccc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5ccncc5)cc4)nc32)CC1,1.0
COc1ncc(-c2cnc3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1cccs1,1.0
COc1ncc(-c2cnc3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(Cl)s1,1.0
CN1Cc2cnc3ccc(-c4cnc(N)nc4)nc3c2N(c2cccc(C(F)(F)F)c2)C1=O,1.0
COc1ncc(-c2ccc3ncc4c(c3n2)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C4)cn1,1.0
O=C(NCCF)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(CC(F)(F)F)c3n2)cc1,1.0
CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(CC(F)(F)F)c3n2)cc1,1.0
CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3F)c2)cnc1N,1.0
CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3C)c2)cnc1N,0.0
Nc1cc(C(F)F)c(-c2nc(N3C4CCC3COC4)cc(N3C4CCC3COC4)n2)cn1,1.0
Nc1cc(C(F)(F)F)c(-c2nc(N3C4CCC3COC4)cc(N3C4CCC3COC4)n2)cn1,1.0
O=C1CN(CCC2CCOCC2)c2nc(-c3ccc(-c4nc[nH]n4)nc3)cnc2N1,1.0
Cc1nc(-c2nc[nH]n2)ccc1-c1cnc2c(n1)N(CCC1CCOCC1)CC(=O)N2,1.0
COc1cnnc(Nc2cc(-c3c(Nc4cc[nH]n4)nc4cccnn34)nc(C)n2)c1,1.0
Cc1nc(Nc2cccnn2)cc(-c2c(Nc3cc[nH]n3)nc3cccnn23)n1,1.0
Cc1nc(-c2cc(C(C)N3CCOCC3)cnc2Nc2cnc(Cl)c(NS(C)(=O)=O)c2)c2nc[nH]c2n1,1.0
Cc1nc(-c2cc(C(C)N3CCOCC3)cnc2Nc2cnc(Cl)c(NS(=O)(=O)N(C)C)c2)c2nc[nH]c2n1,1.0
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCN(C)CC5)nc4)c(F)c3)c2C1=O,1.0
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCN(C(=O)OC)CC5)nc4)c(F)c3)c2C1=O,1.0
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4ccc(NC(=O)Nc5ccncc5)cc4)nc(N4CC5CCC(C4)O5)c3s2)CC1,1.0
CN1CCN(Cc2cc3nc(-c4ccc(NC(=O)Nc5ccncc5)cc4)nc(N4CC5CCC(C4)O5)c3s2)CC1,1.0
CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2CCOC2)c(=O)n4C)cn1,0.0
CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2CCOC2)c(=O)n4C)c(F)n1,0.0
COc1ncc(-c2ccc3nc(N)nc(-c4ccncc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,1.0
COc1ncc(-c2ccc3ncnc(-c4ccncc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,1.0
Cc1ccc(C(=O)N2CCN(c3ncnc(C)c3C#Cc3ccc(N)nc3)CC2)o1,1.0
CCc1ncnc(N2CCN(C(=O)c3ccco3)CC2)c1C#Cc1ccc(N)nc1,1.0
CNC(=O)c1nnc2ccc(-c3ccc(OCCCN(C)C)nc3)cc2c1NC(C)C1CCOCC1,0.0
CC(Nc1c(C(N)=O)nnc2ccc(-c3ccc(OCCCN(C)C)nc3)cc12)C1CCOCC1,0.0
Cc1nc(N)ncc1-c1nc(N2CCOCC2)c2nc3n(c2n1)CCOC3(C)C,0.0
CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,1.0
Cc1nn(C)c(C)c1-c1nc(N2CCOCC2C)c2ccc(-c3cccc(CO)c3)nc2n1,1.0
CC1COCCN1c1nc(-c2cnn(C)c2)nc2nc(-c3cccc(CO)c3)ccc12,1.0
Cc1nc(N)ncc1-c1nc(N2CCOCC2)c2nc(C(C)(C)O)n(CCO)c2n1,1.0
CC(C)(O)c1nc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc2n1CCO,1.0
Oc1cccc(-c2nc(N3CCOCC3)c3ncn(CC4CCN(Cc5ccccc5)CC4)c3n2)c1,1.0
OCc1cccc(-c2nc(N3CCOCC3)c3ncn(CC4CCN(Cc5ccccc5)CC4)c3n2)c1,0.0
O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,1.0
CC1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccncc3)cc2)nc(N2CCOCC2C)n1,1.0
COc1ccc(Nc2ncc(N3CCCC3CO)cc2-c2nc(C)nc3[nH]cnc23)cn1,0.0
COc1ccc(Nc2ncc(N3CCC(O)C3)cc2-c2nc(C)nc3[nH]cnc23)cn1,1.0
Cc1ncnc(N2CCN(C3CC3)CC2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCN(C3CC3)CC2)c1C#Cc1ccc(N)nc1,1.0
CN1CCN(C(=O)c2cccc(-c3cc4nc(-c5cnc(N)nc5)nc(N5CCOCC5)c4s3)c2)CC1,1.0
Cc1c(-c2cccc(C(=O)N3CCN(C)CC3)c2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,1.0
CC1COCCN1c1nc(-c2ccc(NC(=O)Nc3cccnc3)cc2)nc(N2CCOCC2C)n1,1.0
O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1)Nc1cccnc1,1.0
Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNCC1,0.0
Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2CC1CCNCC1,0.0
CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N4CCN(C)CC4)cc3)cc2)nc1N1CCOCC1,1.0
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N4CCN(C)CC4)cc3)cc2)nc(N2CCOCC2)c1OCC,1.0
COc1cc2ncn(Cc3ccc(Br)cc3)c(=O)c2cc1OC,0.0
COc1cc2ncn(Cc3cccc(Br)c3)c(=O)c2cc1OC,0.0
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3ccc(F)c(CN4CCC(O)C4)c3)nc2n1,1.0
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3cccc(CN4CCC(O)C4)c3)nc2n1,1.0
Cc1nc(-c2nc[nH]n2)ccc1-c1cnc2c(n1)N(C1CCC(O)CC1)C(=O)CN2,1.0
COC1CCC(N2C(=O)CNc3ncc(-c4ccc(-c5nc[nH]n5)nc4C)nc32)CC1,1.0
Cc1nc(N)nc2c1cc(-c1cnc3ccccc3c1)c(=O)n2C1CCC(OCO)CC1,1.0
Cc1nc(N)nc2c1cc(-c1cnc3ccccc3c1)c(=O)n2C1CCC(OCC(N)=O)CC1,1.0
Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)cc(N3CCOCC3)n2)cn1,1.0
Nc1cc(C(F)F)c(-c2nc(N3CCOCC3)cc(N3CCOCC3)n2)cn1,1.0
O=c1[nH]c2ncc(-c3ccc4[nH]cnc4c3)nc2n1CC1CCCCC1,1.0
Nc1nc2cc(-c3cnc4[nH]c(=O)n(CC5CCCCC5)c4n3)ccc2[nH]1,1.0
CCc1ncnc(N2CCN(c3ccccc3)CC2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCN(c3ccccc3C(F)(F)F)CC2)c1C#Cc1ccc(N)nc1,0.0
CCc1ncnc(N2CCC(=O)CC2)c1C#Cc1ccc(N)nc1,1.0
Cc1ncnc(N2CCC(=O)CC2)c1C#Cc1ccc(N)nc1,1.0
Cn1c(=O)n(C2CCC2)c2c3cc(-c4ccc(OCCCN5CCCCC5)nc4)ccc3ncc21,0.0
COC1CC(n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN6CCCCC6)nc5)cc4c32)C1,0.0
CC(=O)Nc1nc2ccc(-c3nn(C(C)C)c4ncnc(N)c34)cc2o1,0.0
CC(C)n1nc(-c2ccc3nc(N)oc3c2)c2c(N)ncnc21,1.0
CC(C)C1CN(CC2CCNCC2)C(=O)N1c1ccn2ncc(-c3ccc(-c4ncc[nH]4)cc3)c2n1,1.0
CC(C)C1CN(CC2CCN(C)CC2)C(=O)N1c1ccn2ncc(-c3ccc(-c4ncc[nH]4)cc3)c2n1,1.0
CC(C)N1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(C5CCOCC5)nc(N5CCOCC5C)n4)cc3)cc2)CC1,1.0
CC1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N4CCN(C)CC4)cc3)cc2)nc(C2CCOCC2)n1,1.0
CCNC(=O)Nc1ccc(-c2nc(N3C4CCC3COC4)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,1.0
CNC(=O)Nc1ccc(-c2nc(N3C4CCC3COC4)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,1.0
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4C)n2)CN(c2cnccn2)CC3)cc1,1.0
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)CN(c2cnccn2)CC3)cc1,1.0
CN(C)CCCc1c(C=C2C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2,0.0
CCOC(=O)CCc1c(C=C2C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2,0.0
c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5cccc6cc[nH]c56)nc43)CC2)cc1,1.0
Cn1ccc2cccc(-c3nc(N4CCOCC4)c4cnn(C5CCN(Cc6ccccc6)CC5)c4n3)c21,1.0
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3cccc(C(=O)N4CCC(O)C4)c3)nc2n1,1.0
CC1CCCN1C(=O)c1cccc(-c2ccc3c(N4CCOCC4C)nc(N4CCOCC4C)nc3n2)c1,1.0
O=c1c2cc3c(cc2ncn1Cc1ccc(Br)cc1)OCCO3,0.0
O=c1c2cc3c(cc2ncn1Cc1cccc(Br)c1)OCCO3,0.0
COc1ccc(Nc2ncc(Nc3ccccc3)cc2-c2nc(C)nc3[nH]cnc23)cn1,1.0
COc1ccc(Nc2cnc(Nc3ccc(OC)nc3)c(-c3nc(C)nc4[nH]cnc34)c2)cc1,1.0
CS(=O)(=O)Nc1ccc(-c2ccc3ncc4ccc(=O)n(-c5ccc(N6CCNCC6)c(C(F)(F)F)c5)c4c3c2)cc1,1.0
COc1ccc(-c2ccc3ncc4ccc(=O)n(-c5ccc(N6CCNCC6)c(C(F)(F)F)c5)c4c3c2)cc1,1.0
COc1ncc(-c2cc3c(C)nc(N)nc3n(N3CCCC3)c2=O)cc1F,1.0
COc1ccc(-c2cc3c(C)nc(N)nc3n(N3CCCC3)c2=O)cn1,0.0
O=C1OCC(C2CCCCC2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1,1.0
O=C1OCC(C2CCCCC2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1,1.0
COc1ccc(Nc2ncc(C(O)c3ccc(S(=O)(=O)N(C)C)cc3)cc2-c2nc(C)nc(N)n2)cn1,0.0
COc1ccc(Nc2ncc(C(O)c3cc(Br)ccc3S(=O)(=O)N(C)C)cc2-c2nc(C)nc(N)n2)cn1,1.0
O=S(=O)(Nc1cc(-c2ccc3nccc(-c4ccncc4)c3c2)cnc1Cl)c1ccc(F)cc1,1.0
