smiles,Epidermal_growth_factor_receptor_erbB1
CC(C)C(C)CC=CC(=O)N1CCc2c(sc3ncnc(Nc4cc(O)cc(Cl)c4)c23)C1,1.0
COCCN(CC=CC(=O)N1CCc2c(sc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C1)CCOC,1.0
C=CC(=O)N1CCc2c(sc3ncnc(Nc4ccc(CC)cc4)c23)C1,0.0
C=CC(=O)N1CCc2c(sc3ncnc(Nc4ccc(Br)cc4F)c23)C1,0.0
C=CC(=O)N1CCc2c(sc3ncnc(Nc4cccc(CC)c4)c23)C1,0.0
CN(CC=CC(=O)N1CCc2c(sc3ncnc(Nc4cc(O)c(Cl)c(Cl)c4)c23)C1)C(C)(C)C,1.0
C=CC(=O)N1CCc2c(sc3ncnc(Nc4ccc(Br)c(C)c4)c23)C1,0.0
C=CC(=O)N1CCc2c(sc3ncnc(Nc4cccc(C)c4F)c23)C1,0.0
O=C(O)c1cccnc1,0.0
CC(C)NNC(=O)c1ccncc1,0.0
O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,0.0
CNCCc1ccccn1,0.0
NNC(=O)c1ccncc1,0.0
COc1ncc(C)cc1CCC(O)(CC(=O)O)C(=O)O,0.0
N#CC(C#N)=Cc1ccncc1,0.0
NC(=O)c1cccnc1,0.0
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2C(C)C)c1,1.0
CCc1nc(C(N)=O)c(Nc2ccc(N3CCN(C)CC3)cc2)nc1Oc1cccc(NC(=O)C=CCN(C)C)c1,1.0
C=CC(=O)Nc1cccc(Oc2cnc(C(N)=O)c(Nc3ccc(N4CCN(C)CC4)cc3)n2)c1,1.0
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2CC)c1,1.0
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)C(C)C4)cc3)c(C(N)=O)nc2CC)c1,1.0
C=CC(=O)Nc1ccc(F)c(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2CC)c1,1.0
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC)CC4)cc3)c(C(N)=O)nc2CC)c1,1.0
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2CC)c1C,1.0
Cc1cc(C(=O)O)[nH]c1C=C1C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,1.0
Cc1[nH]c(C=C2C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c(C)c1CCC(=O)O,1.0
CCN(CC)CCNC(=O)c1cc(C)c(C=C2C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,1.0
Cc1cc(CCC(=O)O)[nH]c1C=C1C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,1.0
CCN(CC)CCNC(=O)c1cc(C)c(C=C2C(=O)Nc3ncnc(Nc4ccc(Cl)cc4F)c32)[nH]1,1.0
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c1C,1.0
CCN(CC)CC(O)CNC(=O)c1cc(C)c(C=C2C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,1.0
Cc1cc(C)c(C=C2C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,1.0
C=C(CN(C)C)C(=O)c1ccc(OCc2ccccc2)c(O)c1,1.0
C=C(CN(C)C)C(=O)c1ccc(OCc2ccccc2)cc1,1.0
CN(C)CC(CNNC(N)=O)C(=O)c1ccc(OCc2ccccc2)cc1,0.0
CN(C)CCC(=O)c1ccc(OCc2ccccc2)c(O)c1,1.0
CN(C)CCC(=O)c1ccc(OCc2ccccc2)cc1,0.0
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,0.0
Oc1ccc(OCc2ccccc2)cc1,0.0
CN(C)CC(CSCCN)C(=O)c1ccc(OCc2ccccc2)cc1,0.0
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)c2cc1OCCCN1CCN(C)CC1,1.0
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3)c2cc1OCCCN1CCN(C)CC1,1.0
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3O)c2cc1OCCCN1CCN(C)CC1,1.0
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3C)c2cc1OCCCN1CCN(C)CC1,0.0
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(Cl)c3)c2cc1OCCCN1CCN(C)CC1,1.0
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)c2cc1OCCCN1CCN(C)CC1,0.0
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(F)c3)c2cc1OCCCN1CCN(C)CC1,0.0
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3F)c2cc1OCCCN1CCN(C)CC1,0.0
CCOC(=O)c1c(C)oc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c12,0.0
Cc1oc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1C(=O)O,1.0
CCOC(=O)c1c(C)oc2ncnc(Nc3ccc(OCc4cccc(Cl)c4)cc3)c12,0.0
CCOC(=O)c1c(C)oc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,0.0
CCOC(=O)c1c(C)oc2ncnc(Nc3ccc(OCc4ccc(Cl)c(Cl)c4)cc3)c12,0.0
CCOC(=O)c1c(C)oc2ncnc(Nc3ccc(OCc4cccc(C)c4)cc3)c12,0.0
CCOC(=O)c1c(C)oc2ncnc(Nc3ccc(OCc4ccc(Cl)cc4)cc3)c12,0.0
CCOC(=O)c1c(C)oc2ncnc(Nc3ccc(OCc4ccc(C)cc4)cc3)c12,0.0
COc1ccccc1-c1ccc2c(c1)NC(=O)C2=Cc1[nH]c(C)c(CCC(=O)O)c1C,0.0
COc1ccc(-c2ccc3c(c2)NC(=O)C3=Cc2[nH]cc(CCC(=O)O)c2C)cc1,0.0
Cc1c(CCC(=O)O)c[nH]c1C=C1C(=O)Nc2cc(-c3ccccc3)ccc21,0.0
COc1cccc(-c2ccc3c(c2)NC(=O)C3=Cc2[nH]c(C)c(CCC(=O)O)c2C)c1,0.0
Cc1[nH]c(C=C2C(=O)Nc3cc(-c4ccccc4)ccc32)c(C)c1CCC(=O)O,0.0
COc1ccccc1-c1ccc2c(c1)NC(=O)C2=Cc1[nH]cc(CCC(=O)O)c1C,0.0
COc1cccc(-c2ccc3c(c2)NC(=O)C3=Cc2[nH]cc(CCC(=O)O)c2C)c1,0.0
COc1cccc(-c2ccc3c(c2)NC(=O)C3=Cc2[nH]cc(C)c2CCC(=O)O)c1,0.0
CCC(=O)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1OC,1.0
CC(C)(O)CC(=O)NCCc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1,1.0
CCNC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1,1.0
NC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4ccc(Cl)c(Cl)c4)c(Cl)c3)c2c1,1.0
CCC(=O)Nc1cc2c(Nc3ccc(Oc4cccc(F)c4)cc3)ncnc2cc1OC,1.0
NC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1,1.0
CCOC(=O)C(=CNc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1)C(=O)OCC,1.0
Fc1cccc(COc2ccc(Nc3cc(Oc4ccccc4)ncn3)cc2Cl)c1,0.0
N#CCC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,1.0
O=[N+]([O-])c1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,0.0
CCOC(=O)CNc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,1.0
CC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,1.0
CCOC(=O)C=CC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,1.0
Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,1.0
C=CC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,1.0
Clc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Br)c4)c23)c1,1.0
Oc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,1.0
COc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,1.0
COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,1.0
Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,1.0
Clc1cccc(Nc2[nH]nc3ncnc(Nc4ccccc4)c23)c1,1.0
Nc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,1.0
CN(C)c1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,1.0
O=C1NC(=O)C(c2cccc(Cl)c2)=C1Nc1ccc(Cl)c(C(=O)O)c1,0.0
O=C1NC(=O)C(c2ccccc2Cl)=C1Nc1cccc(O)c1,0.0
O=C1NC(=O)C(c2cccc([N+](=O)[O-])c2)=C1Nc1cc(Cl)c(O)c(Cl)c1,0.0
O=C1NC(=O)C(c2ccccc2)=C1Nc1ccccc1,0.0
COc1ccccc1C1=C(Nc2ccccc2)C(=O)NC1=O,0.0
O=C1NC(=O)C(c2cccc(Cl)c2)=C1Nc1ccc(O)c(Cl)c1,0.0
O=C1NC(=O)C(c2ccccc2Cl)=C1Nc1cc(Cl)c(O)c(Cl)c1,0.0
O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1ccc(Cl)c(C(=O)O)c1,0.0
CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)cs1,1.0
CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cs1,1.0
CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)cs1,1.0
CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)cs1,1.0
CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cs1,1.0
CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)cs1,1.0
CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1,1.0
CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1,0.0
COc1ccc2ncc(C#N)c(NC3CC3c3ccccc3)c2c1,1.0
COc1cc2ncc(C#N)c(NC3CC3c3cccc(Br)c3)c2cc1OC,1.0
COc1ccc2c(NC3CC3c3ccccc3)c(C#N)cnc2c1,1.0
COc1cc2ncc(C#N)c(NC3CC3c3ccc(Br)cc3)c2cc1OC,1.0
COc1cc2ncc(C#N)c(NC3CC3c3ccccc3F)c2cc1OC,1.0
COCCOc1cc2ncc(C#N)c(NC3CC3c3ccccc3)c2cc1OC,1.0
COc1cc2ncc(C#N)c(NC3CC3c3ccccc3)c2cc1OC,1.0
COc1cc2ncc(C#N)c(NC3CC3c3ccc(Cl)cc3)c2cc1OC,1.0
COc1cc(Nc2nccc(-c3cnn4ncccc34)n2)cc(OC)c1,0.0
CC(C)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,0.0
CCOc1ccc2c(-c3ccnc(Nc4cc(OC)cc(C(F)(F)F)c4)n3)cnn2n1,0.0
COc1ccc2c(-c3ccnc(Nc4cccc(OC(F)(F)F)c4)n3)cnn2n1,0.0
COc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,0.0
CCOc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)cnn2n1,0.0
N#Cc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,0.0
CCN(CC)Cc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,0.0
COc1ccc(-c2c3c4cc(OC)c(OCCCN(C)C)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,1.0
COc1ccc(-c2c3c4cc(O)c(OCCCN(C)C)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,1.0
COc1ccc(-c2c3c4cc(OCCN(C)C)c(OC)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,1.0
COc1ccc(-c2c3c4cc(OCCCN(C)C)c(OCCCN(C)C)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,1.0
COc1ccc(-c2c3c4cc(O)c(OC)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,1.0
COc1ccc(-c2c3c4cc(OC)c(OCCCNC(=N)N)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,1.0
COc1ccc(-c2c3c4cc(OC)c(OCCN(C)C)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,1.0
COc1ccc(-c2c3c4cc(OCCN(C)C)c(OCCN(C)C)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,1.0
CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(F)c4)=CC3=O)c2cc1NC(=O)C=CCN(C)C,1.0
CCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccccc4)=CC3=O)c2cc1NC(=O)C=CCN(C)C,1.0
COCCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccccc4)=CC3=O)c2cc1OC,0.0
CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(C)c4)=CC3=O)c2cc1NC(=O)C=CCN(C)C,1.0
CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(Cl)c4)=CC3=O)c2cc1NC(=O)C=CCN(C)C,1.0
CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(OC)c4)=CC3=O)c2cc1NC(=O)C=CCN(C)C,1.0
COCCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(OC)c4)=CC3=O)c2cc1OC,0.0
CCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccc(F)c(F)c4)=CC3=O)c2cc1NC(=O)C=CCN(C)C,1.0
CC(C)n1nc(-c2ccc3nc(N)ccc3c2)c2c(N)ncnc21,0.0
CC(C)n1nc(-c2ccc3nccc(NC(=O)OC(C)(C)C)c3c2)c2c(N)ncnc21,0.0
Cc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2n1,0.0
CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,1.0
CC(C)n1nc(-c2ccc3nccc(N)c3c2)c2c(N)ncnc21,0.0
Cn1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,0.0
CC(C)n1nc(-c2ccc3nc(NN)ccc3c2)c2c(N)ncnc21,0.0
CC(C)n1nc(-c2ccc3nc(Cl)ccc3c2)c2c(N)ncnc21,0.0
COc1cccc(-c2cn(C3CC(CNCCO)C3)c3ncnc(N)c23)c1,1.0
Nc1ncnc2c1c(-c1ccccc1)cn2C1CC(O)C1,0.0
COc1cccc(-c2cn(C3CC(C(=O)NCCO)C3)c3ncnc(N)c23)c1,1.0
COc1cccc(-c2cn(C3CCC3)c3ncnc(N)c23)c1,1.0
Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC1,1.0
Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCC1,1.0
Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCC1,1.0
COc1cccc(-c2cn(C3CC(CO)C3)c3ncnc(N)c23)c1,1.0
COC1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,1.0
OC1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,1.0
Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCNCC6)c45)ccc32)c1,1.0
CS(=O)(=O)N1CCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,1.0
COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1CN1CCCNCC1,1.0
CC1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,1.0
CN1CCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,1.0
Oc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,1.0
O=[N+]([O-])c1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,1.0
COc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,1.0
Nc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,1.0
Nc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,1.0
CC(C)(C)OC(=O)Nc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,1.0
Oc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,1.0
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3O)c2cc1OC,0.0
COc1cc(-c2nc3ccccc3s2)ccc1Nc1ncnc2cc(OC)c(OC)cc12,1.0
Clc1ccc2c(Nc3ccc(-c4nc5ccccc5s4)c(Cl)c3)ncnc2c1,1.0
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3C)c2cc1OC,1.0
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)c2cc1OC,0.0
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3)c2cc1OC,0.0
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)c2cc1OC,1.0
C=CC(=O)Nc1cccc(N2C(=O)N(C(C)C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,1.0
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,1.0
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4C)nc32)c1,1.0
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OCC)nc32)c1,1.0
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)c1,1.0
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1,1.0
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC(C)C)nc32)c1,1.0
CN(c1ccc(F)c(Cl)c1)c1ncnc2sc(C(=O)c3cc4ccccc4[nH]3)cc12,0.0
O=C(c1cc2ccccc2[nH]1)c1cc2c(Nc3ccc(F)cc3)ncnc2s1,1.0
O=C(c1cc2ccccc2[nH]1)c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,1.0
COc1ccc2[nH]c(C(=O)c3cc4c(Nc5ccc(F)c(Cl)c5)ncnc4s3)cc2c1,1.0
O=C(c1cc2ccccc2[nH]1)c1cc2c(Nc3cccc(Cl)c3)ncnc2s1,1.0
C#Cc1cccc(Nc2ncnc3sc(C(=O)c4cc5ccccc5[nH]4)cc23)c1,1.0
O=C(c1cc2cc(O)ccc2[nH]1)c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,1.0
O=C(O)c1ccc(-c2cc(O)cc(-c3ccccc3)c2)cc1,0.0
CC(COC(=O)c1ccc(-c2cc(O)cc(-c3ccccc3)c2)cc1)CC(C)(C)C,0.0
CC(COC(=O)c1ccc(-c2cccc(-c3ccccc3)c2O)cc1)CC(C)(C)C,0.0
COc1c(C(N)=O)cc(-c2ccc(Cl)cc2)cc1-c1ccc(S(N)(=O)=O)cc1,0.0
CS(=O)(=O)Nc1ccc(-c2cc(-c3ccccc3)cc(C(N)=O)c2N)cc1,0.0
N#CC(=Cc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1)C(N)=O,1.0
COCOc1c(-c2ccccc2)cccc1-c1ccc(C(=O)OCC(C)CC(C)(C)C)cc1,0.0
Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3ccccc3Cl)[nH]c2n1,0.0
Nc1nc(Nc2ccc(F)c(Br)c2)c2cc(CCc3ccccc3)[nH]c2n1,0.0
Nc1nc(Nc2ccc(Cl)cc2F)c2cc(CCc3ccccc3)[nH]c2n1,0.0
Nc1nc(Nc2ccc(F)c(Cl)c2)c2cc(CCc3ccccc3)[nH]c2n1,0.0
COc1ccc(CCc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)cc1,0.0
Nc1nc(Nc2ccc(Cl)cc2)c2cc(CCc3ccccc3)[nH]c2n1,0.0
Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3ccccc3)[nH]c2n1,1.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(C=Cc4cc(Cl)cc(Cl)c4)cc3)ncc2F)c1,1.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(C=Cc4cc(Cl)cc(Cl)c4)cc3)ncc2Cl)c1,0.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(C=Cc4cc(OC)cc(OC)c4)cc3)ncc2Cl)c1,1.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(C=Cc4cc(C)cc(C)c4)cc3)ncc2F)c1,1.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(C=Cc4ccc(C)cc4C)cc3)ncc2Cl)c1,1.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(C=Cc4ccc(C)cc4C)cc3)ncc2F)c1,1.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(C=Cc4cc(C)cc(C)c4)cc3)ncc2Cl)c1,1.0
COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1OCC1CN2CCOCC2CO1,1.0
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN2CCOCC2CO1,1.0
COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OCC1CN2CCOCC2CO1,1.0
COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCC1CN2CCOCC2CO1,1.0
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CN2CCOCC2CO1,1.0
COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCC1CN2CCOCC2CO1,1.0
COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCC1CN2CCOCC2CO1,1.0
Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,0.0
c1ccc(Nc2nccc(-c3cccnc3)n2)cc1,0.0
O=C(O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,0.0
O=[N+]([O-])c1cccc(Nc2nccc(-c3cccnc3)n2)c1,0.0
COC(=O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,0.0
NCCCNC(=O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,0.0
COc1cc(Nc2nccc(-c3ccc(NCCN)nc3)n2)cc(OC)c1OC,0.0
Cc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)c(-c3ccccc3)nn2n1,0.0
Fc1ccc(Nc2nccc(-c3c(-c4ccc(C(F)(F)F)cc4)nn4ncccc34)n2)cc1F,0.0
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(F)c(F)c3)n2)cc1,0.0
Clc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)cc1,0.0
Cc1ccc2c(-c3ccnc(Nc4ccccc4)n3)c(-c3ccc(F)cc3)nn2n1,0.0
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(Cl)c(C(F)(F)F)c3)n2)cc1,0.0
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)cc1,0.0
OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,1.0
CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,1.0
CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21)S(C)(=O)=O,1.0
CC(C)(O)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,1.0
CC(C)(N)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,1.0
CC(C)(C)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,1.0
CC(C)(CO)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,1.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],0.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1C=CC(=O)OC(C)(C)C,0.0
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,0.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],0.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0.0
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0.0
Cn1c(-c2nonc2N)nc2cnccc21,0.0
CCn1c(-c2nonc2N)nc2c(C#CCN)ncc(OCCCN)c21,0.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OCCNC)cc21,0.0
CN(C)CCCn1c(-c2nonc2N)nc2cnccc21,0.0
CCn1c(-c2nonc2N)nc2cncc(C(=O)NCCNC)c21,0.0
CCc1nccc2c1nc(-c1nonc1N)n2CC,0.0
CCOc1nccc2c1nc(-c1nonc1N)n2CC,0.0
COc1ccc2cc(C(C)C(=O)O)ccc2c1,0.0
