smiles,Serine_threonine-protein_kinase_B-raf
O=S(=O)(Cc1ccccc1)Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F,1.0
Cc1ccc(NC(=O)c2cc(N3CCN(C)CC3)cc(C(C)(C)C#N)c2)cc1Nc1ncnc2cnc(N3CCOCC3)nc12,1.0
COCCN1CCN(c2ncc3ncnc(Nc4cc(C(=O)Nc5cc(OC)cc(C(F)(F)F)c5)ccc4C)c3n2)CC1,1.0
COc1cc(C=NNc2ncnc3c2cnn3-c2ccccc2)ccc1O,0.0
Cc1ccc(NC(=O)c2ccc(C(C)(C)C)o2)cc1-n1cc(-c2cncc(N3CCN(CC(C)C)CC3)c2)nn1,1.0
CCCCN1C(=O)c2ccccc2C1(O)c1ccc2c(c1)NC(=O)CO2,1.0
COc1ccc(C(C)(C)C)cc1NC(=O)c1ccc(C)c(Nc2ncnc3cnc(N4CCOCC4)nc23)c1,1.0
CCN(CC)CCn1cnnc1-c1cc(Oc2ccc(NC(=O)Nc3ccc(F)c(Cl)c3)cc2F)ccn1,0.0
CCN1CCN(c2cncc(-c3cn(-c4cc(C(=O)Nc5cc(C(C)(C)C)on5)ccc4C)nn3)c2)CC1C,1.0
CC(=O)N1CCC(C(=O)Nc2nc3cc(C4(O)c5ccccc5C(=O)N4c4cccc(Cl)c4F)ccc3[nH]2)CC1,1.0
O=C(Nc1cnc2[nH]ccc2c1)c1c(F)ccc(NS(=O)(=O)CC2CC2)c1F,1.0
O=C(Nc1n[nH]c2cc(-c3ccccc3)ccc12)C1CC1,0.0
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)cc1,0.0
O=C(Nc1ccc2c(c1)OC(F)(F)C(F)(F)O2)c1ncsc1NCc1ccncc1,0.0
CN(C)CCCn1cnnc1-c1cc(Oc2ccc(NC(=O)Nc3ccc(F)c(Cl)c3)cc2F)ccn1,0.0
O=S(=O)(Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F)c1ccccc1Cl,1.0
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1ccc(Cl)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1,1.0
O=C(c1c(F)ccc(NS(=O)(=O)c2cc(F)ccc2F)c1F)c1c[nH]c2nccc(Cl)c12,1.0
CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3[nH]cc(Br)c23)c1,1.0
CN(C)CCn1cc(-c2ccc3c(c2)CCC3=NO)c(-c2ccncc2)n1,1.0
O=C(NN=C1CC2(CCCC2)Oc2ccccc21)Nc1ccc(Cl)cc1,0.0
CC(C)(C#N)c1cccc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)sc4c3CO)c2)c1,1.0
COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4cnc(N5CCCC5)cc34)c2)cc1C(F)(F)F,1.0
CC(=O)N1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,0.0
COCCN(C)c1ncc2ncnc(Nc3cc(C(=O)Nc4cccc(C(C)(C)C)c4)ccc3C)c2n1,1.0
Cc1c(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)ccc(Oc2ccnc3[nH]c(=O)[nH]c23)c1C,1.0
CNC(=O)Oc1cc(C)c(C=Cc2cncc(C(=O)NC)c2)c(C)c1,0.0
CC(O)CNc1nccc(C2=C(c3cc(Cl)cc(NS(=O)(=O)c4cc(F)ccc4F)c3F)C(=O)C(C)(C)O2)n1,1.0
COC(=O)Nc1nc2cc(C(=O)c3ccccc3C(=O)NOc3ccccc3)ccc2[nH]1,1.0
CN(C)c1ccc(-c2ccc3ncnc(Nc4cccc(O)c4)c3c2)cc1,1.0
O=C(Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1,1.0
CN1CCN(c2ccc(-c3cnn4c(-c5cccc(NC(=O)c6cccc(C(F)(F)F)c6)c5)ccnc34)cn2)CC1,1.0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(C(C)C)nc3c2)c1F,1.0
CCCS(=O)(=O)Nc1cccc(C(=O)Nc2cnc3[nH]ccc3c2)c1F,1.0
CNC(=O)c1cc(Cn2cc(F)c3cc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc32)ccn1,0.0
Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1-c1cc(N2CCOCC2)nc(N2CCOCC2)n1,1.0
Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1Nc1ncnc2cnc(N3CCCCC3)nc12,1.0
Cc1ccc(NC(=O)c2ccnc(C(C)(C)C#N)c2)cc1-c1ccnc(N2CCOC(CO)C2)c1,1.0
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2[nH]ncc2c1,0.0
Cc1ccc(NC(=O)c2cc(C(C)(C)C)on2)cc1-c1cc(N2CCOCC2)nc(N2CCOCC2)n1,1.0
COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3CC3CCC3)ccc2[nH]1,1.0
CCN1C2CCC1CC(c1ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn13)C2,1.0
CN(C)CCOc1ccc(-c2nc(-c3ccncc3)c(-c3ccc4c(c3)CCC4=NO)[nH]2)cc1,1.0
Cc1ncc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cnc(OC2CCOCC2)c(N2CCOCC2)c1,1.0
COc1cc(-c2ccc3ncnc(Nc4cccc(F)c4)c3c2)ccc1O,1.0
COc1cc(Nc2cncc(Oc3ccc(C(C)=O)cc3)n2)cc(OC)c1OC,0.0
N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12,1.0
CN(C)C=CNC(=O)c1oc2cnccc2c1Nc1ccc2c(O)cccc2c1,1.0
Cn1c(Nc2cc(C(C)(C)C)ccc2F)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21,1.0
Cc1ccc(-n2nc(C(F)(F)F)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)n(C)c34)cc2)cc1,1.0
Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CC4CC3CN4)nc12,1.0
Cc1ccc(N2C(=O)C(=Cc3ccc(-c4ccc(C(=O)O)c(Cl)c4)o3)C(=O)NC2=S)cc1,0.0
CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)[nH]c34)cc2)n(-c2ccc(F)cc2F)n1,1.0
COc1ncc2ncnc(Nc3cc(C(=O)Nc4cc(C(C)(C)C)on4)ccc3C)c2n1,1.0
Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ncnc2cnc(N(C)C3CCN(C)CC3)nc12,1.0
Cc1ccc(C(=O)Nc2cc(N(C)CCN(C)C)cc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(N3CCOCC3)nc12,1.0
Nc1nc2cc(C3(O)c4ccccc4C(=O)N3Cc3ccccc3)ccc2[nH]1,1.0
NC(=O)c1nccc2c1[nH]c1ccc(S(=O)(=O)NC3CC3)cc12,0.0
COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3Cc3ccccc3OC)ccc2[nH]1,1.0
CCCS(=O)(=O)Nc1ccc(F)c(N(CC)c2ccc3ncn(C)c(=O)c3c2)c1Cl,1.0
CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4nc(N)c(=O)[nH]c34)c3ccccc23)n(-c2ccccc2)n1,1.0
Cc1c(-c2cc(Nc3cc4n(n3)CCN(C)C4)c(=O)[nH]n2)ccc(F)c1NC(=O)c1cc2ccccc2s1,0.0
CCOC(=O)c1oc2cnccc2c1Nc1ccc2c(N)cccc2c1,1.0
Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1NC(=O)C1(c2cc(NCC3CCN(C)CC3)ncn2)CC1,1.0
O=C(Nc1cccc(C(=O)Nc2ccc3[nH]ncc3c2)c1)c1ccc(C(F)(F)F)cc1,1.0
O=c1[nH]c2cccc(Oc3cccc(NS(=O)(=O)c4cc(C(F)(F)F)cc(Cl)c4F)c3)c2[nH]1,1.0
CC(C)(C)c1cc(NC(=O)Nc2cccc(Oc3cccc4[nH]c(=O)[nH]c34)c2)n(-c2ccc(F)cc2)n1,1.0
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4ncnc5cnc(NC6CCOC6)nc45)c3)cc(C(F)(F)F)c2)cn1,1.0
CC(=O)Nc1cccc(-c2cncc(NCc3ccc4c(c3)OCCO4)n2)c1,0.0
CC(F)(F)c1cc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)cc2F)ccc1F,1.0
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)on4)c3)c2cc1OCCN1CCOCC1,1.0
CC(=O)Nc1cn2cc(-c3cc(NC(=O)c4cccc(C(F)(F)F)n4)ccc3C)ccc2n1,1.0
COc1ccc(NC(=O)c2ccc(C(F)(F)F)c(Nc3ncnc4cnc(N(C)CCN(C)C)nc34)c2)cc1C(F)(F)F,1.0
COCCN(C)c1ncc2ncnc(Nc3cc(C(=O)Nc4ccc(OC)c(C(F)(F)F)c4)ccc3C)c2n1,1.0
Cn1cc(-c2ccc3c(c2)CNC3=NO)c(-c2ccncc2)n1,1.0
N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)COCCOCCOCC(=O)Nc3nccs3)sc12,1.0
COCCN(C)c1ncc2ncnc(Nc3cc(C(=O)Nc4ccc(OC)c(C(F)(F)F)c4)ccc3F)c2n1,1.0
O=C(c1cncc(-c2cccs2)c1)N1N=C(c2cccnc2)CC1c1ccccc1O,1.0
O=C1CCc2c(Oc3ccc4c(c3)C3C(O4)C3c3nc4cc(C(F)(F)F)ccc4n3CCO)ccnc2N1,1.0
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(-c5ccccc5)on4)c3)c2cc1OC,1.0
Cc1ccc(C(=O)Nc2cccc(C(C)(C)C#N)c2)cc1Nc1ncnc2cnc(N3CCOCC3)nc12,1.0
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(NC(=O)c4ccno4)c3)cc(C(F)(F)F)c2)cn1,0.0
Cc1ccc(NC(=O)c2cccc(C3(C#N)CC3)c2Cl)cc1-c1cc(N2CCOCC2)nc(N2CCOCC2)n1,1.0
CC1CN(c2cc(NC(=O)Nc3ccc(Oc4ccnc(NC(=O)C5CC5)c4)c(F)c3)cc(C(F)(F)F)c2)CC(C)O1,1.0
O=C(Nc1ccc(Oc2cccc3[nH]c(=O)[nH]c23)cc1)c1ccc(Br)cc1,0.0
CNc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,1.0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4cnn(CCN5CCOCC5)c4)cc23)c1F,1.0
O=C(Nc1ccc(Cl)cc1)Nc1ccc2c(c1)C(Nc1ccc(Cl)cc1Cl)=NS2(=O)=O,0.0
COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3Cc3cccnc3)ccc2[nH]1,1.0
Cc1ccc(NC(=O)c2ccc(Cl)c(C(F)(F)F)c2)cc1Nc1ncccc1-c1ncnc2[nH]cnc12,1.0
CNC(=O)c1cc(Oc2ccc3nc(Nc4ccc(C(C)C)cc4)ncc3c2)ccn1,1.0
O=C(NC(CO)c1ccc(Cl)c(F)c1)N1CCc2cnc(NC3CCOCC3)nc2C1,0.0
Cc1ncc(NC(=O)c2ccnc(C(C)(C)C)c2)cc1-c1ccnc(N2CCOCC2)c1,1.0
COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2cccc3ncccc23)c2cc[nH]c2n1,0.0
COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4cnc(N(C)C5CCOC5)nc34)c2)cc1C(F)(F)F,1.0
COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5CCNCC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,1.0
CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnccc3c(=O)n2C)c1F,1.0
COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(CC5CCN(CC6CC6)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,1.0
NCc1ccccc1-c1ccc(C(=O)N2N=C(c3cncc(F)c3)CC2c2ccccc2O)s1,1.0
O=C(c1c(F)ccc(NS(=O)(=O)c2c(F)cccc2F)c1F)c1c[nH]c2ncc(Cl)cc12,1.0
Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1-n1cc(-c2cncc(NCCF)c2)nn1,1.0
Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,0.0
O=C1CCc2c(Oc3cc4c(cc3Cl)OC3C(c5nc6ccc(C(F)(F)F)cc6[nH]5)C43)ccnc2N1,1.0
C#CCCC(=O)Nc1nc2ccc(C3(O)c4ccccc4C(=O)N3Cc3ccccc3)cc2[nH]1,1.0
c1n[nH]c2c1CCCC2,0.0
O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)cc1)Nc1cccc(C(F)(F)F)c1,1.0
O=C1c2ccccc2C(O)(c2ccc3[nH]c(Nc4cnccn4)nc3c2)N1c1cccc(Cl)c1F,1.0
N#Cc1cc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)cc2)cc(C(F)(F)F)c1,1.0
COCCN(C)c1ncc2ncnc(Nc3cc(C(=O)Nc4cc(OCCN(C)C)cc(C(F)(F)F)c4)ccc3C)c2n1,1.0
Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2cnc(NCC3CCOC3)nc12,1.0
Cc1cc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)ccc1Oc1ccnc(NC(=O)C2CC2)c1,1.0
O=C1COc2ccc(C3(O)c4ccccc4C(=O)N3c3cccc(CO)c3)cc2N1,1.0
O=[N+]([O-])c1ccccc1CS(=O)(=O)Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F,0.0
CC(O)CNS(=O)(=O)c1ccc2[nH]c3c(C(N)=O)nccc3c2c1,0.0
Cc1ncc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)nc(N2CCOCC2)n1,1.0
Cc1ccc(NC(=O)c2ccnc(N3CCCC3)c2)cc1-c1ccc(C(=O)NCC2CC2)cc1,0.0
Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N3CC4CC3CN4C)c2)nn1,1.0
CCc1nc(-c2cccc(CS(=O)(=O)c3ccccc3)c2)c(-c2ccnc(Nc3ccc(N4CCN(C(C)=O)CC4)nc3)n2)s1,0.0
O=C(Nc1ccc(F)c(-c2ccnc3c(-c4cn[nH]c4)cnn23)c1)c1cccc(C(F)(F)F)c1,1.0
O=C(NCCO)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc4sccc34)c(Cl)c2)NCC1,1.0
Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N3CCCCC3)c2)nn1,1.0
c1cc(-c2c(-c3ccncc3)nn3c(-c4ccc(CN5CC6CC5CO6)cc4)ccnc23)c2cn[nH]c2c1,1.0
Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnc2cnc(N3CCCC3)nc12,0.0
C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,0.0
Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3ccc(Cl)c(Cl)c3)n4C)ncnc21,1.0
O=C(Nc1ccc2[nH]ccc2c1)c1cccc(NC(=O)c2ccccn2)c1,0.0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(NC(C)=O)nc4)cc23)c1F,1.0
Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ncnc2ccc(N3CCN(C)CC3)nc12,1.0
CCN1CCN(CCC=Cc2ccc3c(Nc4ccc(Sc5nccn5C)c(Cl)c4)c(C#N)cnc3c2)CC1,0.0
CNC(=O)c1cc(Cn2ccc3cc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc32)ccn1,1.0
COC(=O)NC(C)CNc1nccc(-c2nc(C3CC3)[nH]c2-c2cc(C)cc(NS(C)(=O)=O)c2F)n1,1.0
COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4cnc(N5CCC(N6CCCCC6)CC5)nc34)c2)cc1C(F)(F)F,1.0
Cc1ccc(C(=O)NC2CCCCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,0.0
NCc1ccccc1-c1ccc(C(=O)N2N=C(c3cncc(N)c3)CC2c2c(O)cccc2F)s1,1.0
Cc1cc2nc(C3C4Oc5cc(Cl)c(Oc6ccnc7c6CCC(=O)N7)cc5C43)[nH]c2cc1F,1.0
Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1Nc1ncnc2cnc(N3CCCC3)nc12,1.0
Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)c2ccccc12,1.0
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)Nc1ccc(OCCN2CCOCC2)c2ccccc12,1.0
O=C(NOCC(O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,1.0
O=C(c1ccc(-c2ccc3c(c2)CNCC3)s1)N1N=C(c2cccnc2)CC1c1ccccc1O,1.0
COCCNC(=O)c1ccc(Nc2ncc3cc(-c4ccc(F)nc4)ccc3n2)cc1,0.0
CC(C)=Cc1cccc2c1C(=NNc1ccc(S(N)(=O)=O)cc1)C(=O)N2,0.0
O=C(c1c(F)ccc(NS(=O)(=O)c2c(F)cccc2F)c1F)c1c[nH]c2nccc(Cl)c12,1.0
CCN1CCN(c2cc(NC(=O)c3ccc(C)c(Nc4ncnc5c(N)nc(N6CCOCC6)nc45)c3)cc(C(F)(F)F)c2)CC1,1.0
Cc1ccc(C(=O)Nc2nnc(C(F)(F)F)s2)cc1Nc1ncnc2cnc(N3CCCCC3)nc12,1.0
CCc1cccc(N2C(=O)c3ccccc3C2(O)c2ccc3[nH]c(NC(=O)OC)nc3c2)c1,1.0
COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,0.0
O=C1Cc2ccccc2Cc2cc(Nc3ccccc3)ccc21,0.0
COC(=O)NC(C)CNc1nccc(-c2nc(C(C)(C)C)[nH]c2-c2cc(Cl)cc(NS(=O)(=O)C(F)(F)F)c2)n1,1.0
COC(=O)Nc1nc2ccc(S(=O)(=O)c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)cc2[nH]1,0.0
Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N3CCC3)c2)nn1,1.0
CNc1ncc2cc(-c3ccc(F)c(NC(=O)NCCC(C)(C)C)c3)c(C)nc2n1,1.0
O=C(Nc1ccc(Cl)c(C(=O)Nc2ccc(-c3ncc[nH]3)nc2)c1)c1ccc(Cl)c(Br)c1,0.0
CCn1cc(NC(=O)Cn2ccc3ccccc32)cn1,0.0
N#Cc1cnc2cc(-c3ccncc3)sc2c1-c1cccc(NC(=O)c2cccc(C(F)(F)F)c2)c1,0.0
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(N)c(Cl)c1,1.0
Cc1ccc(NC(=O)c2ccnc(C(F)F)c2)cc1-c1cc(N2CCOCC2)c(=O)n(C)c1,1.0
O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(C2=NCCN2)c1,1.0
O=C(Nc1nc2ccc(C3(O)c4ccccc4C(=O)N3c3cccc(Cl)c3F)cc2[nH]1)OCC1CCCN2CCCCC12,1.0
Cn1c(Nc2ccc(Br)cc2)nc2cc(Oc3ccnc(C(=O)NCCC4CNCCO4)c3)ccc21,1.0
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3C(=O)Nc3cccc(F)c3)cc2[nH]1,1.0
COC(=O)NC(C)CNc1nccc(-c2c[nH]nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,1.0
CN1CC2CC1CN2c1ccc(-c2ccnc3c(-c4ccc(F)c(O)c4)c(-c4ccncc4)nn23)cc1,1.0
CCn1cc(-c2ccnc3[nH]ccc23)c(-c2cccc(NC(=O)Nc3ccccc3Cl)c2)n1,1.0
NC(=O)c1sc2nc(N)nc(-c3ccc(Cl)c(Cl)c3)c2c1N,1.0
O=S(=O)(Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F)c1cccc(C(F)(F)F)c1,1.0
N#Cc1ccc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)cc2F)cc1Cl,1.0
NCc1ccccc1-c1ccc(C(=O)N2N=C(c3cccnc3)CC2c2ccccc2O)s1,1.0
COCCOc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)on4)c3)c2cc1OC,1.0
Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ncnc2ccc(NC3CCOC3)nc12,1.0
Cc1ccc(C(=O)Nc2cccc(C(C)(C)C)c2)cc1Nc1ncnc2cnc(N3CCN(CC4CCN(C)CC4)CC3)nc12,1.0
O=C1CNc2nccc(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c2N1,1.0
CNC(=N)SCCCN1C(=O)C2=C(C1=O)n1ccc3cccc(c31)C1Cc3ccccc3N21,0.0
CN1CCC(CN2CCN(c3nc(N)c4ncnc(Nc5cc(C(=O)Nc6cccc(C(F)(F)F)c6)ccc5Br)c4n3)CC2)CC1,1.0
O=S(=O)(Nc1ccc(F)c(C#Cc2ccc3[nH]ncc3c2)c1F)c1cccnc1,0.0
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4c3[nH]c(=O)n4C)cc2)cc1,1.0
Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCN4CCCC4C3)nc12,1.0
Cc1cccc(N2C(=O)c3ccccc3C2(O)c2ccc3c(c2)NC(=O)CO3)c1,1.0
CC(CO)Oc1nc(-c2ccc(Cl)c(Cl)c2)c2c(N)c(C(N)=O)sc2n1,1.0
CC(=O)N1CCN(c2ccc(Nc3nccc(-c4sc(C(C)C)nc4-c4cccc(NS(=O)(=O)c5c(F)cccc5F)c4)n3)cn2)CC1,1.0
Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1-n1cc(-c2cncc(N3CCN(CCN4CCOCC4)CC3)c2)nn1,1.0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(C4CC4)nn3c2)c1F,1.0
CN(C)c1cc2c(Nc3ccc4nc(Cc5ccccc5)[nH]c4c3)ncnc2cn1,0.0
FC(F)(F)c1cccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)c1,0.0
COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3c(F)cccc3OC)ccc2[nH]1,1.0
O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(Br)cc12)C1CC1,0.0
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3C(=O)Nc3cccc(C(F)(F)F)c3)cc2[nH]1,1.0
CN(C)Cc1ccc(-c2cnn3c(-c4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)ccnc23)cc1,1.0
O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)cnc23)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,1.0
COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5CCN(CC6CC6)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,1.0
CSc1cc(Oc2ccnc3ncc(=O)[nH]c23)ccc1NC(=O)Nc1cc(C(C)(C)C)nn1-c1ccccc1,1.0
CN(C)CCCn1c(-c2nonc2N)nc2cnccc21,0.0
C#Cc1cccc(NC(=O)c2ccccc2C(=O)c2ccc3nc(NC(=O)OC)[nH]c3c2)c1,1.0
Cc1ccc(NC(=O)c2cc(C(C)(C)C)on2)cc1-n1cc(-c2cncc(N3CCOCC3)c2)nn1,1.0
N#Cc1c(Oc2cccc(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12,1.0
Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1-n1cc(-c2cncc(N3CCC3)c2)nn1,1.0
O=C(C(=Cc1ccc([N+](=O)[O-])cc1)S(=O)(=O)Cc1ccccc1)c1ccc(Cl)cc1,0.0
Cc1ccc(NC(=O)c2cc(C(C)(C)C)nn2C)cc1Nc1ncnc2cnc(N3CCN(C)CC3)nc12,1.0
CNc1cc2nc(C)c(-c3ccc(F)c(NC(=O)NCCC(C)(C)C)c3)cc2cn1,1.0
CC(C)(CO)Nc1nc(-c2cccc(O)c2F)c2c(N)c(C(N)=O)sc2n1,1.0
Cn1cc(C2=C(c3nnc4ccccn34)C(=O)NC2=O)c2cc(Br)ccc21,0.0
O=C1CC(c2cccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c2)=Nc2cnn(Cc3ccccc3)c2N1,0.0
COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3C(C)c3cc(F)cc(F)c3)ccc2[nH]1,1.0
CCCS(=O)(=O)Nc1ccc(F)c(Nc2ccc3ncnc(OC)c3c2)c1Cl,1.0
CNc1ccc2c(Nc3cc(S(=O)(=O)NC)ccc3N(C)C)ncnc2c1,0.0
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2CO)nc(N2CCOCC2)n1,1.0
Clc1cc(Cl)c(NN=Cc2ccncc2)c(Cl)c1,0.0
COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5CCN(C)C5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,1.0
Nc1cc(Oc2ccc(NC(=O)c3cccn(-c4ccc(F)cc4)c3=O)cc2)ncn1,0.0
CN1CCc2ccc(Nc3nccc(-c4c(-c5cccc(NC(=O)c6c(F)cccc6F)c5)nc5ccccn45)n3)cc2C1,1.0
CC(C)(C)c1cccc(C(=O)Nc2cccc(Nc3ccnc(NC(=O)C4CC4)c3)c2)c1,1.0
Cc1ccc(S(=O)(=O)Nc2ccc(F)c(Nc3ncccc3-c3ncnc4[nH]cnc34)c2F)o1,1.0
O=C(c1cc2c(s1)CCC2)N1N=C(c2cccnc2)CC1c1ccccc1O,1.0
CNC(=O)c1ccc(Sc2cccc(NC(=S)Nc3ccc(F)c(F)c3)c2)nc1,1.0
NC(=O)c1sc2nc(NC3CC3)nc(-c3cccc(O)c3)c2c1N,1.0
CCNC(=O)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,1.0
